    Nombre	    epoca1	    epoca2	    epoca3	    epoca4	    epoca5
  SN2008gp	1794.750000	1800.740000	       nan	       nan	       nan
  SN2008gp	1794.750000	1800.750000	       nan	       nan	       nan
  SN2008gp	1794.750000	1812.610000	       nan	       nan	       nan
  SN2008gp	1794.750000	1812.620000	       nan	       nan	       nan
  SN2008gp	1800.750000	1812.610000	       nan	       nan	       nan
  SN2008gp	1800.750000	1812.620000	       nan	       nan	       nan
  SN2008gp	1800.750000	1822.660000	       nan	       nan	       nan
  SN2008gp	1812.610000	1822.660000	       nan	       nan	       nan
   SN2009Y	1872.830000	1872.840000	       nan	       nan	       nan
   SN2009Y	1872.830000	1934.890000	       nan	       nan	       nan
   SN2009Y	1872.830000	1934.900000	       nan	       nan	       nan
   SN2009Y	1872.830000	1937.770000	       nan	       nan	       nan
   SN2009Y	1872.830000	1937.780000	       nan	       nan	       nan
   SN2009Y	1872.840000	1934.890000	       nan	       nan	       nan
   SN2009Y	1872.840000	1934.900000	       nan	       nan	       nan
   SN2009Y	1872.840000	1937.770000	       nan	       nan	       nan
   SN2009Y	1872.840000	1937.780000	       nan	       nan	       nan
  SN2009ad	1882.540000	1882.550000	       nan	       nan	       nan
  SN2009ad	1882.540000	1894.530000	       nan	       nan	       nan
  SN2009ad	1882.550000	1894.530000	       nan	       nan	       nan
  SN2009ad	1882.550000	1912.550000	       nan	       nan	       nan
  SN2009ad	1882.550000	1919.540000	       nan	       nan	       nan
  SN2009ad	1887.570000	1887.580000	       nan	       nan	       nan
  SN2009ad	1887.570000	1899.530000	       nan	       nan	       nan
  SN2009ad	1887.570000	1899.530000	       nan	       nan	       nan
  SN2009ad	1887.570000	1912.540000	       nan	       nan	       nan
  SN2009ad	1887.570000	1912.550000	       nan	       nan	       nan
  SN2009ad	1887.580000	1889.570000	       nan	       nan	       nan
  SN2009ad	1887.580000	1912.540000	       nan	       nan	       nan
  SN2009ad	1887.580000	1919.540000	       nan	       nan	       nan
  SN2009ad	1889.570000	1890.570000	       nan	       nan	       nan
  SN2009ad	1889.570000	1912.550000	       nan	       nan	       nan
  SN2009ad	1890.570000	1899.530000	       nan	       nan	       nan
  SN2009ad	1890.570000	1899.530000	       nan	       nan	       nan
  SN2009ad	1890.570000	1912.540000	       nan	       nan	       nan
  SN2009ad	1890.570000	1892.530000	       nan	       nan	       nan
  SN2009ad	1890.570000	1894.530000	       nan	       nan	       nan
  SN2009ad	1890.570000	1899.530000	       nan	       nan	       nan
  SN2009ad	1890.570000	1899.530000	       nan	       nan	       nan
  SN2009ad	1890.570000	1912.540000	       nan	       nan	       nan
  SN2009ad	1890.570000	1912.550000	       nan	       nan	       nan
  SN2009ad	1890.570000	1919.540000	       nan	       nan	       nan
  SN2009ad	1892.530000	1919.540000	       nan	       nan	       nan
  SN2009ad	1894.530000	1912.550000	       nan	       nan	       nan
  SN2009ad	1899.530000	1912.550000	       nan	       nan	       nan
  SN2009ad	1912.550000	1919.540000	       nan	       nan	       nan
  SN2005ki	701.810000	709.830000	       nan	       nan	       nan
  SN2005ki	701.810000	715.840000	       nan	       nan	       nan
  SN2005ki	701.810000	715.840000	       nan	       nan	       nan
  SN2005ki	701.810000	708.840000	       nan	       nan	       nan
  SN2005ki	701.810000	708.840000	       nan	       nan	       nan
  SN2005ki	701.810000	709.830000	       nan	       nan	       nan
  SN2005ki	701.810000	714.850000	       nan	       nan	       nan
  SN2005ki	701.810000	714.850000	       nan	       nan	       nan
  SN2005ki	701.810000	715.840000	       nan	       nan	       nan
  SN2005ki	701.810000	715.840000	       nan	       nan	       nan
  SN2005ki	708.840000	709.830000	       nan	       nan	       nan
  SN2005ki	708.840000	714.850000	       nan	       nan	       nan
  SN2005ki	708.840000	714.850000	       nan	       nan	       nan
  SN2005ki	708.840000	756.820000	       nan	       nan	       nan
  SN2005ki	708.840000	709.830000	       nan	       nan	       nan
  SN2005ki	708.840000	714.850000	       nan	       nan	       nan
  SN2005ki	708.840000	714.850000	       nan	       nan	       nan
  SN2005ki	708.840000	756.820000	       nan	       nan	       nan
  SN2005ki	709.830000	709.840000	       nan	       nan	       nan
  SN2005ki	709.830000	714.850000	       nan	       nan	       nan
  SN2005ki	709.830000	714.850000	       nan	       nan	       nan
  SN2005ki	709.830000	750.860000	       nan	       nan	       nan
  SN2005ki	709.830000	756.820000	       nan	       nan	       nan
  SN2005ki	709.830000	756.830000	       nan	       nan	       nan
  SN2005ki	709.840000	714.850000	       nan	       nan	       nan
  SN2005ki	709.840000	750.860000	       nan	       nan	       nan
  SN2005ki	709.840000	756.820000	       nan	       nan	       nan
  SN2005ki	714.850000	750.850000	       nan	       nan	       nan
  SN2005ki	714.850000	715.840000	       nan	       nan	       nan
  SN2005ki	714.850000	750.850000	       nan	       nan	       nan
  SN2005ki	714.850000	750.860000	       nan	       nan	       nan
  SN2005ki	714.850000	756.830000	       nan	       nan	       nan
  SN2005ki	715.840000	750.860000	       nan	       nan	       nan
  SN2005ki	715.840000	756.830000	       nan	       nan	       nan
  SN2005ki	715.840000	750.850000	       nan	       nan	       nan
  SN2005ki	715.840000	750.860000	       nan	       nan	       nan
  SN2005ki	715.840000	756.820000	       nan	       nan	       nan
  SN2005ki	715.840000	756.830000	       nan	       nan	       nan
  SN2005ki	750.860000	756.820000	       nan	       nan	       nan
  SN2005ki	750.860000	756.830000	       nan	       nan	       nan
  SN2005kc	688.520000	693.530000	       nan	       nan	       nan
  SN2005kc	688.520000	701.540000	       nan	       nan	       nan
  SN2005kc	688.520000	705.490000	       nan	       nan	       nan
  SN2005kc	688.520000	710.520000	       nan	       nan	       nan
  SN2005kc	688.530000	691.530000	       nan	       nan	       nan
  SN2005kc	688.530000	693.540000	       nan	       nan	       nan
  SN2005kc	688.530000	701.530000	       nan	       nan	       nan
  SN2005kc	688.530000	710.520000	       nan	       nan	       nan
  SN2005kc	688.530000	710.520000	       nan	       nan	       nan
  SN2005kc	691.530000	693.530000	       nan	       nan	       nan
  SN2005kc	691.530000	696.480000	       nan	       nan	       nan
  SN2005kc	691.530000	714.540000	       nan	       nan	       nan
  SN2005kc	691.530000	693.530000	       nan	       nan	       nan
  SN2005kc	691.530000	693.540000	       nan	       nan	       nan
  SN2005kc	691.530000	696.480000	       nan	       nan	       nan
  SN2005kc	691.530000	696.490000	       nan	       nan	       nan
  SN2005kc	691.530000	705.490000	       nan	       nan	       nan
  SN2005kc	691.530000	714.540000	       nan	       nan	       nan
  SN2005kc	693.530000	696.490000	       nan	       nan	       nan
  SN2005kc	693.530000	701.540000	       nan	       nan	       nan
  SN2005kc	693.530000	714.550000	       nan	       nan	       nan
  SN2005kc	693.540000	705.490000	       nan	       nan	       nan
  SN2005kc	693.540000	705.490000	       nan	       nan	       nan
  SN2005kc	696.480000	705.490000	       nan	       nan	       nan
  SN2005kc	696.480000	710.520000	       nan	       nan	       nan
  SN2005kc	696.490000	701.540000	       nan	       nan	       nan
  SN2005kc	696.490000	705.490000	       nan	       nan	       nan
  SN2005kc	696.490000	705.490000	       nan	       nan	       nan
  SN2005kc	696.490000	714.550000	       nan	       nan	       nan
  SN2005kc	701.530000	701.540000	       nan	       nan	       nan
  SN2005kc	701.530000	714.540000	       nan	       nan	       nan
  SN2005kc	701.540000	714.540000	       nan	       nan	       nan
  SN2005kc	701.540000	714.550000	       nan	       nan	       nan
  SN2005kc	705.490000	710.520000	       nan	       nan	       nan
  SN2005kc	705.490000	710.520000	       nan	       nan	       nan
  SN2005kc	705.490000	710.520000	       nan	       nan	       nan
  SN2005kc	705.490000	710.520000	       nan	       nan	       nan
  SN2005kc	705.490000	714.540000	       nan	       nan	       nan
  SN2005kc	714.540000	714.550000	       nan	       nan	       nan
  SN2005eq	656.710000	660.700000	       nan	       nan	       nan
  SN2005eq	656.710000	664.710000	       nan	       nan	       nan
  SN2005eq	656.710000	668.740000	       nan	       nan	       nan
  SN2005eq	656.710000	668.740000	       nan	       nan	       nan
  SN2005eq	656.710000	672.760000	       nan	       nan	       nan
  SN2005eq	656.710000	677.770000	       nan	       nan	       nan
  SN2005eq	656.710000	677.770000	       nan	       nan	       nan
  SN2005eq	656.710000	692.700000	       nan	       nan	       nan
  SN2005eq	656.710000	653.870000	       nan	       nan	       nan
  SN2005eq	656.720000	672.760000	       nan	       nan	       nan
  SN2005eq	656.720000	677.770000	       nan	       nan	       nan
  SN2005eq	656.720000	692.690000	       nan	       nan	       nan
  SN2005eq	660.700000	677.770000	       nan	       nan	       nan
  SN2005eq	660.700000	677.770000	       nan	       nan	       nan
  SN2005eq	660.700000	653.870000	       nan	       nan	       nan
  SN2005eq	660.710000	664.710000	       nan	       nan	       nan
  SN2005eq	660.710000	668.740000	       nan	       nan	       nan
  SN2005eq	660.710000	668.740000	       nan	       nan	       nan
  SN2005eq	660.710000	672.760000	       nan	       nan	       nan
  SN2005eq	660.710000	677.770000	       nan	       nan	       nan
  SN2005eq	660.710000	677.770000	       nan	       nan	       nan
  SN2005eq	660.710000	692.700000	       nan	       nan	       nan
  SN2005eq	664.710000	668.740000	       nan	       nan	       nan
  SN2005eq	664.710000	668.740000	       nan	       nan	       nan
  SN2005eq	664.710000	677.770000	       nan	       nan	       nan
  SN2005eq	664.710000	692.690000	       nan	       nan	       nan
  SN2005eq	668.740000	672.760000	       nan	       nan	       nan
  SN2005eq	668.740000	677.770000	       nan	       nan	       nan
  SN2005eq	668.740000	672.760000	       nan	       nan	       nan
  SN2005eq	668.740000	677.770000	       nan	       nan	       nan
  SN2005eq	668.740000	677.770000	       nan	       nan	       nan
  SN2005eq	668.740000	653.870000	       nan	       nan	       nan
  SN2005eq	672.760000	653.870000	       nan	       nan	       nan
  SN2005eq	677.770000	692.690000	       nan	       nan	       nan
  SN2005eq	677.770000	692.690000	       nan	       nan	       nan
  SN2005eq	677.770000	692.700000	       nan	       nan	       nan
  SN2005eq	677.770000	653.870000	       nan	       nan	       nan
  SN2008ia	1811.740000	1815.800000	       nan	       nan	       nan
  SN2008ia	1811.740000	1833.720000	       nan	       nan	       nan
  SN2008ia	1811.740000	1812.840000	       nan	       nan	       nan
  SN2008ia	1811.740000	1812.850000	       nan	       nan	       nan
  SN2008ia	1811.740000	1815.790000	       nan	       nan	       nan
  SN2008ia	1811.740000	1815.800000	       nan	       nan	       nan
  SN2008ia	1811.740000	1816.770000	       nan	       nan	       nan
  SN2008ia	1811.740000	1816.780000	       nan	       nan	       nan
  SN2008ia	1811.740000	1833.720000	       nan	       nan	       nan
  SN2008ia	1811.740000	1833.730000	       nan	       nan	       nan
  SN2008ia	1811.740000	1840.730000	       nan	       nan	       nan
  SN2008ia	1811.740000	1840.740000	       nan	       nan	       nan
  SN2008ia	1812.840000	1833.720000	       nan	       nan	       nan
  SN2008ia	1812.840000	1833.730000	       nan	       nan	       nan
  SN2008ia	1812.840000	1840.730000	       nan	       nan	       nan
  SN2008ia	1812.840000	1840.740000	       nan	       nan	       nan
  SN2008ia	1812.840000	1841.680000	       nan	       nan	       nan
  SN2008ia	1812.850000	1815.790000	       nan	       nan	       nan
  SN2008ia	1812.850000	1815.800000	       nan	       nan	       nan
  SN2008ia	1812.850000	1833.720000	       nan	       nan	       nan
  SN2008ia	1812.850000	1833.730000	       nan	       nan	       nan
  SN2008ia	1812.850000	1841.690000	       nan	       nan	       nan
  SN2008ia	1812.850000	1843.710000	       nan	       nan	       nan
  SN2008ia	1812.850000	1874.670000	       nan	       nan	       nan
  SN2008ia	1815.790000	1816.780000	       nan	       nan	       nan
  SN2008ia	1815.790000	1833.720000	       nan	       nan	       nan
  SN2008ia	1815.790000	1840.730000	       nan	       nan	       nan
  SN2008ia	1815.790000	1843.710000	       nan	       nan	       nan
  SN2008ia	1815.790000	1874.670000	       nan	       nan	       nan
  SN2008ia	1815.800000	1816.780000	       nan	       nan	       nan
  SN2008ia	1815.800000	1833.730000	       nan	       nan	       nan
  SN2008ia	1815.800000	1840.730000	       nan	       nan	       nan
  SN2008ia	1815.800000	1840.740000	       nan	       nan	       nan
  SN2008ia	1815.800000	1874.670000	       nan	       nan	       nan
  SN2008ia	1816.770000	1841.680000	       nan	       nan	       nan
  SN2008ia	1816.770000	1841.690000	       nan	       nan	       nan
  SN2008ia	1816.770000	1843.700000	       nan	       nan	       nan
  SN2008ia	1816.770000	1872.720000	       nan	       nan	       nan
  SN2008ia	1816.780000	1833.720000	       nan	       nan	       nan
  SN2008ia	1816.780000	1833.730000	       nan	       nan	       nan
  SN2008ia	1816.780000	1840.730000	       nan	       nan	       nan
  SN2008ia	1816.780000	1840.740000	       nan	       nan	       nan
  SN2008ia	1816.780000	1841.680000	       nan	       nan	       nan
  SN2008ia	1816.780000	1874.670000	       nan	       nan	       nan
  SN2008ia	1833.720000	1840.730000	       nan	       nan	       nan
  SN2008ia	1833.720000	1840.740000	       nan	       nan	       nan
  SN2008ia	1833.720000	1841.680000	       nan	       nan	       nan
  SN2008ia	1833.720000	1841.690000	       nan	       nan	       nan
  SN2008ia	1833.720000	1843.700000	       nan	       nan	       nan
  SN2008ia	1833.720000	1843.710000	       nan	       nan	       nan
  SN2008ia	1833.720000	1874.670000	       nan	       nan	       nan
  SN2008ia	1833.730000	1840.730000	       nan	       nan	       nan
  SN2008ia	1833.730000	1841.680000	       nan	       nan	       nan
  SN2008ia	1833.730000	1874.670000	       nan	       nan	       nan
  SN2008ia	1840.730000	1841.690000	       nan	       nan	       nan
  SN2008ia	1840.730000	1843.700000	       nan	       nan	       nan
  SN2008ia	1840.730000	1843.710000	       nan	       nan	       nan
  SN2008ia	1840.730000	1874.670000	       nan	       nan	       nan
  SN2008ia	1840.740000	1841.680000	       nan	       nan	       nan
  SN2008ia	1840.740000	1841.690000	       nan	       nan	       nan
  SN2008ia	1840.740000	1843.700000	       nan	       nan	       nan
  SN2008ia	1840.740000	1843.710000	       nan	       nan	       nan
  SN2008ia	1840.740000	1872.720000	       nan	       nan	       nan
  SN2008ia	1841.680000	1843.700000	       nan	       nan	       nan
  SN2008ia	1841.680000	1843.710000	       nan	       nan	       nan
  SN2008ia	1841.690000	1872.720000	       nan	       nan	       nan
  SN2008ia	1843.700000	1872.720000	       nan	       nan	       nan
  SN2008ia	1843.700000	1874.670000	       nan	       nan	       nan
  SN2008ia	1843.710000	1872.720000	       nan	       nan	       nan
  SN2009aa	1872.780000	1873.760000	       nan	       nan	       nan
  SN2009aa	1872.780000	1873.770000	       nan	       nan	       nan
  SN2009aa	1872.780000	1956.640000	       nan	       nan	       nan
  SN2009aa	1872.790000	1873.760000	       nan	       nan	       nan
  SN2009aa	1873.760000	1873.770000	       nan	       nan	       nan
  SN2008hj	1794.580000	1796.570000	       nan	       nan	       nan
  SN2008hj	1794.580000	1799.550000	       nan	       nan	       nan
  SN2008hj	1794.590000	1796.570000	       nan	       nan	       nan
  SN2008hj	1796.570000	1799.550000	       nan	       nan	       nan
  SN2008hj	1796.570000	1799.550000	       nan	       nan	       nan
  SN2006bh	829.910000	848.890000	       nan	       nan	       nan
  SN2006bh	829.910000	855.910000	       nan	       nan	       nan
  SN2006bh	829.910000	864.880000	       nan	       nan	       nan
  SN2006bh	829.910000	843.890000	       nan	       nan	       nan
  SN2006bh	829.910000	848.890000	       nan	       nan	       nan
  SN2006bh	829.910000	848.890000	       nan	       nan	       nan
  SN2006bh	829.910000	851.870000	       nan	       nan	       nan
  SN2006bh	829.910000	851.870000	       nan	       nan	       nan
  SN2006bh	829.910000	855.910000	       nan	       nan	       nan
  SN2006bh	829.910000	860.880000	       nan	       nan	       nan
  SN2006bh	829.910000	864.880000	       nan	       nan	       nan
  SN2006bh	829.910000	868.880000	       nan	       nan	       nan
  SN2006bh	829.910000	843.890000	       nan	       nan	       nan
  SN2006bh	829.910000	843.900000	       nan	       nan	       nan
  SN2006bh	830.890000	848.890000	       nan	       nan	       nan
  SN2006bh	830.890000	848.890000	       nan	       nan	       nan
  SN2006bh	830.890000	851.870000	       nan	       nan	       nan
  SN2006bh	830.890000	855.920000	       nan	       nan	       nan
  SN2006bh	830.890000	860.880000	       nan	       nan	       nan
  SN2006bh	830.890000	863.910000	       nan	       nan	       nan
  SN2006bh	830.890000	864.870000	       nan	       nan	       nan
  SN2006bh	830.890000	864.880000	       nan	       nan	       nan
  SN2006bh	830.890000	868.870000	       nan	       nan	       nan
  SN2006bh	830.890000	868.880000	       nan	       nan	       nan
  SN2006bh	830.900000	860.880000	       nan	       nan	       nan
  SN2006bh	830.900000	860.880000	       nan	       nan	       nan
  SN2006bh	830.900000	863.900000	       nan	       nan	       nan
  SN2006bh	830.900000	868.870000	       nan	       nan	       nan
  SN2006bh	830.900000	868.880000	       nan	       nan	       nan
  SN2006bh	830.900000	843.890000	       nan	       nan	       nan
  SN2006bh	830.900000	843.900000	       nan	       nan	       nan
  SN2006bh	848.890000	860.880000	       nan	       nan	       nan
  SN2006bh	848.890000	863.900000	       nan	       nan	       nan
  SN2006bh	848.890000	864.870000	       nan	       nan	       nan
  SN2006bh	848.890000	864.880000	       nan	       nan	       nan
  SN2006bh	848.890000	855.910000	       nan	       nan	       nan
  SN2006bh	848.890000	855.920000	       nan	       nan	       nan
  SN2006bh	848.890000	860.880000	       nan	       nan	       nan
  SN2006bh	848.890000	860.880000	       nan	       nan	       nan
  SN2006bh	848.890000	863.900000	       nan	       nan	       nan
  SN2006bh	848.890000	864.870000	       nan	       nan	       nan
  SN2006bh	848.890000	864.880000	       nan	       nan	       nan
  SN2006bh	851.870000	855.920000	       nan	       nan	       nan
  SN2006bh	851.870000	860.880000	       nan	       nan	       nan
  SN2006bh	851.870000	860.880000	       nan	       nan	       nan
  SN2006bh	851.870000	863.910000	       nan	       nan	       nan
  SN2006bh	851.870000	864.870000	       nan	       nan	       nan
  SN2006bh	855.910000	864.880000	       nan	       nan	       nan
  SN2006bh	855.910000	868.870000	       nan	       nan	       nan
  SN2006bh	855.910000	843.900000	       nan	       nan	       nan
  SN2006bh	855.920000	863.900000	       nan	       nan	       nan
  SN2006bh	855.920000	863.910000	       nan	       nan	       nan
  SN2006bh	855.920000	864.870000	       nan	       nan	       nan
  SN2006bh	855.920000	868.870000	       nan	       nan	       nan
  SN2006bh	855.920000	843.890000	       nan	       nan	       nan
  SN2006bh	860.880000	863.900000	       nan	       nan	       nan
  SN2006bh	860.880000	868.870000	       nan	       nan	       nan
  SN2006bh	860.880000	868.880000	       nan	       nan	       nan
  SN2006bh	860.880000	843.900000	       nan	       nan	       nan
  SN2006bh	860.880000	863.900000	       nan	       nan	       nan
  SN2006bh	860.880000	863.910000	       nan	       nan	       nan
  SN2006bh	860.880000	864.870000	       nan	       nan	       nan
  SN2006bh	860.880000	864.880000	       nan	       nan	       nan
  SN2006bh	860.880000	868.870000	       nan	       nan	       nan
  SN2006bh	860.880000	868.880000	       nan	       nan	       nan
  SN2006bh	860.880000	843.900000	       nan	       nan	       nan
  SN2006bh	863.900000	864.870000	       nan	       nan	       nan
  SN2006bh	863.900000	864.880000	       nan	       nan	       nan
  SN2006bh	863.900000	868.870000	       nan	       nan	       nan
  SN2006bh	863.900000	868.880000	       nan	       nan	       nan
  SN2006bh	863.900000	843.890000	       nan	       nan	       nan
  SN2006bh	863.900000	843.900000	       nan	       nan	       nan
  SN2006bh	863.910000	864.880000	       nan	       nan	       nan
  SN2006bh	863.910000	843.890000	       nan	       nan	       nan
  SN2006bh	863.910000	843.900000	       nan	       nan	       nan
  SN2006bh	864.880000	868.870000	       nan	       nan	       nan
  SN2006os	1070.620000	1066.690000	       nan	       nan	       nan
  SN2006os	1070.620000	1066.700000	       nan	       nan	       nan
  SN2006os	1066.690000	1066.700000	       nan	       nan	       nan
  SN2006os	1066.690000	1073.710000	       nan	       nan	       nan
  SN2008gl	1767.720000	1769.660000	       nan	       nan	       nan
  SN2008gl	1767.720000	1771.680000	       nan	       nan	       nan
  SN2008gl	1767.720000	1788.670000	       nan	       nan	       nan
  SN2008gl	1767.730000	1769.660000	       nan	       nan	       nan
  SN2008gl	1767.730000	1771.680000	       nan	       nan	       nan
  SN2008gl	1767.730000	1788.660000	       nan	       nan	       nan
  SN2008gl	1767.730000	1788.670000	       nan	       nan	       nan
  SN2008gl	1769.660000	1769.670000	       nan	       nan	       nan
  SN2008gl	1769.660000	1771.680000	       nan	       nan	       nan
  SN2008gl	1769.670000	1771.670000	       nan	       nan	       nan
  SN2008gl	1769.670000	1788.660000	       nan	       nan	       nan
  SN2008gl	1771.670000	1771.680000	       nan	       nan	       nan
  SN2008gl	1771.670000	1788.670000	       nan	       nan	       nan
  SN2008gl	1771.680000	1788.660000	       nan	       nan	       nan
  SN2007ca	1217.650000	1217.660000	       nan	       nan	       nan
  SN2007ca	1217.650000	1258.670000	       nan	       nan	       nan
  SN2007ca	1217.650000	1258.680000	       nan	       nan	       nan
  SN2007ca	1217.660000	1228.610000	       nan	       nan	       nan
  SN2007ca	1217.660000	1233.640000	       nan	       nan	       nan
  SN2007ca	1217.660000	1258.680000	       nan	       nan	       nan
  SN2007ca	1217.660000	1224.730000	       nan	       nan	       nan
  SN2007ca	1228.610000	1238.640000	       nan	       nan	       nan
  SN2007ca	1228.610000	1258.680000	       nan	       nan	       nan
  SN2007ca	1228.610000	1224.720000	       nan	       nan	       nan
  SN2007ca	1228.610000	1224.730000	       nan	       nan	       nan
  SN2007ca	1228.610000	1254.720000	       nan	       nan	       nan
  SN2007ca	1228.620000	1233.650000	       nan	       nan	       nan
  SN2007ca	1233.640000	1238.630000	       nan	       nan	       nan
  SN2007ca	1233.640000	1254.720000	       nan	       nan	       nan
  SN2007ca	1233.640000	1254.720000	       nan	       nan	       nan
  SN2007ca	1233.650000	1238.640000	       nan	       nan	       nan
  SN2007ca	1233.650000	1258.670000	       nan	       nan	       nan
  SN2007ca	1233.650000	1224.730000	       nan	       nan	       nan
  SN2007ca	1238.630000	1258.680000	       nan	       nan	       nan
  SN2007ca	1238.630000	1254.720000	       nan	       nan	       nan
  SN2007ca	1238.640000	1254.720000	       nan	       nan	       nan
  SN2007ca	1238.640000	1254.720000	       nan	       nan	       nan
  SN2007ca	1258.670000	1224.730000	       nan	       nan	       nan
  SN2007ca	1258.670000	1254.720000	       nan	       nan	       nan
  SN2007ca	1258.670000	1254.720000	       nan	       nan	       nan
  SN2007ca	1258.680000	1224.720000	       nan	       nan	       nan
  SN2007ca	1258.680000	1254.720000	       nan	       nan	       nan
  SN2007ca	1224.720000	1224.730000	       nan	       nan	       nan
   SN2009D	1838.510000	1838.520000	       nan	       nan	       nan
   SN2009D	1838.510000	1839.540000	       nan	       nan	       nan
   SN2009D	1838.510000	1841.500000	       nan	       nan	       nan
   SN2009D	1838.510000	1841.510000	       nan	       nan	       nan
   SN2009D	1838.520000	1839.540000	       nan	       nan	       nan
   SN2009D	1838.520000	1841.500000	       nan	       nan	       nan
   SN2009D	1838.520000	1841.510000	       nan	       nan	       nan
   SN2009D	1839.540000	1841.510000	       nan	       nan	       nan
  SN2005iq	685.550000	721.590000	       nan	       nan	       nan
  SN2005iq	685.560000	686.590000	       nan	       nan	       nan
  SN2005iq	685.560000	686.600000	       nan	       nan	       nan
  SN2005iq	685.560000	688.580000	       nan	       nan	       nan
  SN2005iq	685.560000	715.610000	       nan	       nan	       nan
  SN2005iq	685.560000	721.580000	       nan	       nan	       nan
  SN2005iq	685.560000	721.590000	       nan	       nan	       nan
  SN2005iq	686.590000	686.600000	       nan	       nan	       nan
  SN2005iq	686.590000	688.580000	       nan	       nan	       nan
  SN2005iq	686.590000	715.610000	       nan	       nan	       nan
  SN2005iq	686.590000	721.580000	       nan	       nan	       nan
  SN2005iq	686.590000	721.590000	       nan	       nan	       nan
  SN2005iq	686.600000	688.580000	       nan	       nan	       nan
  SN2005iq	686.600000	692.530000	       nan	       nan	       nan
  SN2005iq	686.600000	696.570000	       nan	       nan	       nan
  SN2005iq	688.580000	721.580000	       nan	       nan	       nan
  SN2005iq	688.580000	696.570000	       nan	       nan	       nan
  SN2005iq	688.580000	715.610000	       nan	       nan	       nan
  SN2005iq	688.580000	721.580000	       nan	       nan	       nan
  SN2005iq	688.580000	721.590000	       nan	       nan	       nan
  SN2004ey	301.620000	301.630000	       nan	       nan	       nan
  SN2004ey	301.620000	338.560000	       nan	       nan	       nan
  SN2004ey	301.620000	342.530000	       nan	       nan	       nan
  SN2004ey	301.630000	311.530000	       nan	       nan	       nan
  SN2004ey	301.630000	311.530000	       nan	       nan	       nan
  SN2004ey	301.630000	342.530000	       nan	       nan	       nan
  SN2004ey	306.610000	311.530000	       nan	       nan	       nan
  SN2004ey	306.610000	327.570000	       nan	       nan	       nan
  SN2004ey	306.610000	342.530000	       nan	       nan	       nan
  SN2004ey	311.530000	327.580000	       nan	       nan	       nan
  SN2004ey	311.530000	342.530000	       nan	       nan	       nan
